"","sort.n4gramstats..decreasing...T.","last"
"3183",10,"is back on the"
"3184",10,"is just around the"
"3185",10,"is more of a"
"3186",10,"is that there is"
"3187",10,"is the ability to"
"3188",10,"is the case with"
"3189",10,"is the only thing"
"3190",10,"it all the time"
"3191",10,"it i want to"
"3192",10,"it is nice to"
"3193",10,"it is such a"
"3194",10,"it is the first"
"3195",10,"it is true that"
"3196",10,"it was great meeting"
"3197",10,"it was time for"
"3198",10,"its never too late"
"3199",10,"its safe to say"
"3200",10,"ive been wanting to"
"3201",10,"join us for the"
"3202",10,"just a little bit"
"3203",10,"just finished a mi"
"3204",10,"keeping up with the"
"3205",10,"know how to make"
"3206",10,"know if i can"
"3207",10,"know what that means"
"3208",10,"know what to expect"
"3209",10,"leading up to the"
"3210",10,"less than a year"
"3211",10,"let you know when"
"3212",10,"like its going to"
"3213",10,"like to see the"
"3214",10,"long way to go"
"3215",10,"look in the mirror"
"3216",10,"looking forward to this"
"3217",10,"love the smell of"
"3218",10,"made it clear that"
"3219",10,"make it easier for"
"3220",10,"martin luther king jr"
"3221",10,"me i love you"
"3222",10,"mean you have to"
"3223",10,"mg cholesterol mg sodium"
"3224",10,"might as well be"
"3225",10,"more than two dozen"
"3226",10,"more to do with"
"3227",10,"most of us have"
"3228",10,"my family and i"
"3229",10,"my life has been"
"3230",10,"my sister and i"
"3231",10,"near the end of"
"3232",10,"need to catch up"
"3233",10,"need to know about"
"3234",10,"not sure about the"
"3235",10,"now thanks for the"
"3236",10,"of my life and"
"3237",10,"of passes for yards"
"3238",10,"of the car and"
"3239",10,"of the center for"
"3240",10,"of the holy spirit"
"3241",10,"of the new jersey"
"3242",10,"of the regular season"
"3243",10,"of the s and"
"3244",10,"of the world i"
"3245",10,"on how to make"
"3246",10,"on one side of"
"3247",10,"on the backs of"
"3248",10,"on the board of"
"3249",10,"on the bottom of"
"3250",10,"on the corner of"
"3251",10,"on the front page"
"3252",10,"on the issue of"
"3253",10,"on the same day"
"3254",10,"one day at a"
"3255",10,"one of the key"
"3256",10,"one of the last"
"3257",10,"one of the three"
"3258",10,"only one of the"
"3259",10,"or is it just"
"3260",10,"or more of the"
"3261",10,"out how to get"
"3262",10,"out of it and"
"3263",10,"out of the box"
"3264",10,"over the last decade"
"3265",10,"past couple of weeks"
"3266",10,"people who have been"
"3267",10,"people who want to"
"3268",10,"prayers go out to"
"3269",10,"put it on the"
"3270",10,"referred to as the"
"3271",10,"rest of the season"
"3272",10,"rest of the way"
"3273",10,"rt if you love"
"3274",10,"safe to say that"
"3275",10,"said i feel like"
"3276",10,"said it would be"
"3277",10,"seem to be the"
"3278",10,"send me an email"
"3279",10,"sent a letter to"
"3280",10,"serving calories g fat"
"3281",10,"sex and the city"
"3282",10,"she is going to"
"3283",10,"shout out to the"
"3284",10,"side of the room"
"3285",10,"smile on my face"
"3286",10,"so happy for you"
"3287",10,"so i can go"
"3288",10,"so if you are"
"3289",10,"so much to do"
"3290",10,"so that they can"
"3291",10,"so that we could"
"3292",10,"so there you have"
"3293",10,"so what are you"
"3294",10,"some of you may"
"3295",10,"sorry to hear about"
"3296",10,"state of the union"
"3297",10,"step in the right"
"3298",10,"step of the way"
"3299",10,"still trying to figure"
"3300",10,"take care of the"
"3301",10,"tell you that i"
"3302",10,"than half of the"
"3303",10,"thanks for all your"
"3304",10,"thanks to all the"
"3305",10,"that all of the"
"3306",10,"that he was a"
"3307",10,"that he would not"
"3308",10,"that i do not"
"3309",10,"that i needed to"
"3310",10,"that is what i"
"3311",10,"that it could be"
"3312",10,"that no matter how"
"3313",10,"thats what she said"
"3314",10,"the affordable care act"
"3315",10,"the aftermath of the"
"3316",10,"the age of the"
"3317",10,"the beauty of the"
"3318",10,"the benefit of the"
"3319",10,"the best place to"
"3320",10,"the best time to"
"3321",10,"the boston red sox"
"3322",10,"the director of the"
"3323",10,"the district of columbia"
"3324",10,"the end of it"
"3325",10,"the fact that you"
"3326",10,"the first two games"
"3327",10,"the follow looking forward"
"3328",10,"the food and drug"
"3329",10,"the golden gate bridge"
"3330",10,"the grounds of the"
"3331",10,"the height of the"
"3332",10,"the importance of the"
"3333",10,"the last day to"
"3334",10,"the last two days"
"3335",10,"the love of god"
"3336",10,"the man in the"
"3337",10,"the members of the"
"3338",10,"the most out of"
"3339",10,"the needs of the"
"3340",10,"the next few years"
"3341",10,"the next generation of"
"3342",10,"the outside of the"
"3343",10,"the people who are"
"3344",10,"the perfect time to"
"3345",10,"the problem is that"
"3346",10,"the reality is that"
"3347",10,"the right side of"
"3348",10,"the same time we"
"3349",10,"the scope of the"
"3350",10,"the second time in"
"3351",10,"the street from the"
"3352",10,"the strength of the"
"3353",10,"the surface of the"
"3354",10,"the time it was"
"3355",10,"the top of a"
"3356",10,"the truth is that"
"3357",10,"the university of oregon"
"3358",10,"the value of the"
"3359",10,"the white house and"
"3360",10,"then it will be"
"3361",10,"there is no need"
"3362",10,"there must be a"
"3363",10,"there was a lot"
"3364",10,"they will be able"
"3365",10,"they would like to"
"3366",10,"thing you can do"
"3367",10,"think i have a"
"3368",10,"this is gonna be"
"3369",10,"this is just a"
"3370",10,"this is just the"
"3371",10,"this is where the"
"3372",10,"this would be the"
"3373",10,"those who want to"
"3374",10,"tickets go on sale"
"3375",10,"time it was a"
"3376",10,"times in the past"
"3377",10,"tip of the day"
"3378",10,"to and from the"
"3379",10,"to be a lot"
"3380",10,"to be ready to"
"3381",10,"to come in and"
"3382",10,"to connect with you"
"3383",10,"to create a new"
"3384",10,"to do it and"
"3385",10,"to do it for"
"3386",10,"to do that i"
"3387",10,"to do what you"
"3388",10,"to ensure that the"
"3389",10,"to fall in love"
"3390",10,"to find out how"
"3391",10,"to get back in"
"3392",10,"to get up and"
"3393",10,"to give them a"
"3394",10,"to go along with"
"3395",10,"to have to go"
"3396",10,"to hear what you"
"3397",10,"to keep an eye"
"3398",10,"to make a living"
"3399",10,"to make sure we"
"3400",10,"to meet up with"
"3401",10,"to minutes or until"
"3402",10,"to move on to"
"3403",10,"to our new followers"
"3404",10,"to pay attention to"
"3405",10,"to percent from percent"
"3406",10,"to see some of"
"3407",10,"to set up an"
"3408",10,"to take a picture"
"3409",10,"to talk to the"
"3410",10,"to the emergency room"
"3411",10,"today im going to"
"3412",10,"today is going to"
"3413",10,"today is the last"
"3414",10,"too good to be"
"3415",10,"took the time to"
"3416",10,"trying to do it"
"3417",10,"trying to get the"
"3418",10,"turn it into a"
"3419",10,"under the influence of"
"3420",10,"up a lot of"
"3421",10,"waking up in the"
"3422",10,"want to be able"
"3423",10,"want to check out"
"3424",10,"want to work with"
"3425",10,"wanted to be a"
"3426",10,"was a time when"
"3427",10,"was going to miss"
"3428",10,"was in high school"
"3429",10,"was looking forward to"
"3430",10,"was shot in the"
"3431",10,"was the one who"
"3432",10,"way to do it"
"3433",10,"we are able to"
"3434",10,"we are on the"
"3435",10,"we had a blast"
"3436",10,"we want to make"
"3437",10,"well aware of the"
"3438",10,"were going to get"
"3439",10,"what a beautiful day"
"3440",10,"what are some of"
"3441",10,"what are your favorite"
"3442",10,"what are your plans"
"3443",10,"what do i do"
"3444",10,"what does it mean"
"3445",10,"what is it about"
"3446",10,"whats going on with"
"3447",10,"when i get back"
"3448",10,"when i get to"
"3449",10,"when i got to"
"3450",10,"when i say that"
"3451",10,"when you feel like"
"3452",10,"when you get a"
"3453",10,"where have you been"
"3454",10,"which is part of"
"3455",10,"who wants to be"
"3456",10,"will be available for"
"3457",10,"will have to go"
"3458",10,"will not be able"
"3459",10,"wish you the best"
"3460",10,"with a variety of"
"3461",10,"with most of the"
"3462",10,"would be nice to"
"3463",10,"would be the best"
"3464",10,"would like to say"
"3465",10,"would not have been"
"3466",10,"wouldnt be able to"
"3467",10,"you all so much"
"3468",10,"you are not a"
"3469",10,"you feel like you"
"3470",10,"you follow me please"
"3471",10,"you for the mention"
"3472",10,"you have a lot"
"3473",10,"you have to take"
"3474",10,"you know that you"
"3475",10,"you know who you"
"3476",10,"you looking forward to"
"3477",10,"you to all of"
"3478",10,"your dreams come true"
"3479",9,"a beautiful day in"
"3480",9,"a big thank you"
"3481",9,"a bottle of wine"
"3482",9,"a few days before"
"3483",9,"a few weeks back"
"3484",9,"a good day to"
"3485",9,"a good job of"
"3486",9,"a good thing to"
"3487",9,"a great job of"
"3488",9,"a great time with"
"3489",9,"a group of friends"
"3490",9,"a high level of"
"3491",9,"a lot in common"
"3492",9,"a lot of attention"
"3493",9,"a lot of other"
"3494",9,"a lot of these"
"3495",9,"a number of years"
"3496",9,"a part of our"
"3497",9,"a participant in the"
"3498",9,"a perfect example of"
"3499",9,"a period of time"
"3500",9,"a picture of a"
"3501",9,"a share of the"
"3502",9,"a small part of"
"3503",9,"a spot on the"
"3504",9,"a step in the"
"3505",9,"a week or two"
"3506",9,"a wide array of"
"3507",9,"— gov chris christie"
"3508",9,"able to do that"
"3509",9,"able to get the"
"3510",9,"about it and i"
"3511",9,"about the same time"
"3512",9,"about the things that"
"3513",9,"according to a study"
"3514",9,"accounted for percent of"
"3515",9,"after a long day"
"3516",9,"all at the same"
"3517",9,"all is well with"
"3518",9,"along the lines of"
"3519",9,"along the way i"
"3520",9,"an end to the"
"3521",9,"an integral part of"
"3522",9,"and check it out"
"3523",9,"and did i mention"
"3524",9,"and focus on the"
"3525",9,"and go to the"
"3526",9,"and i got a"
"3527",9,"and i thought i"
"3528",9,"and if you are"
"3529",9,"and im pretty sure"
"3530",9,"and is subject to"
"3531",9,"and it has been"
"3532",9,"and it looks like"
"3533",9,"and it was the"
"3534",9,"and its one of"
"3535",9,"and let it sit"
"3536",9,"and now i have"
"3537",9,"and so much more"
"3538",9,"and take care of"
"3539",9,"and that it is"
"3540",9,"and the number of"
"3541",9,"and what do you"
"3542",9,"and would like to"
"3543",9,"any of the other"
"3544",9,"are a number of"
"3545",9,"are going to do"
"3546",9,"are going to make"
"3547",9,"are just a few"
"3548",9,"are part of a"
"3549",9,"are you referring to"
"3550",9,"as chairman of the"
"3551",9,"as long as he"
"3552",9,"at a later date"
"3553",9,"at one point in"
"3554",9,"at pm in the"
"3555",9,"at the base of"
"3556",9,"at the corner of"
"3557",9,"at the end i"
"3558",9,"at the other end"
"3559",9,"averaged points and rebounds"
"3560",9,"be able to make"
"3561",9,"be back in a"
"3562",9,"be on the lookout"
"3563",9,"be sure to follow"
"3564",9,"be the first time"
"3565",9,"bear in mind that"
"3566",9,"because i want to"
"3567",9,"been trying to get"
"3568",9,"before i go to"
"3569",9,"best known for his"
"3570",9,"billions of dollars in"
"3571",9,"born and raised in"
"3572",9,"but at least i"
"3573",9,"but for the most"
"3574",9,"but i am a"
"3575",9,"but i am not"
"3576",9,"but i do like"
"3577",9,"but i think that"
"3578",9,"but i think the"
"3579",9,"but if you do"
"3580",9,"but if you have"
"3581",9,"but im not going"
"3582",9,"but one of the"
"3583",9,"but this is the"
"3584",9,"by some of the"
"3585",9,"by the name of"
"3586",9,"by the power of"
"3587",9,"cake cake cake cake"
"3588",9,"came out of the"
"3589",9,"can be used as"
"3590",9,"can change the world"
"3591",9,"can i have a"
"3592",9,"can make a difference"
"3593",9,"cant wait to meet"
"3594",9,"centers for disease control"
"3595",9,"chicago illinois incorporated in"
"3596",9,"cholesterol mg sodium g"
"3597",9,"come to terms with"
"3598",9,"coming to an end"
"3599",9,"cuyahoga county common pleas"
"3600",9,"day in the life"
"3601",9,"day of my life"
"3602",9,"decided to take a"
"3603",9,"department of health and"
"3604",9,"did not have a"
"3605",9,"did you get my"
"3606",9,"didnt know what to"
"3607",9,"do i want to"
"3608",9,"do the same for"
"3609",9,"do you have an"
"3610",9,"do you know if"
"3611",9,"do you think about"
"3612",9,"do you want me"
"3613",9,"does that mean i"
"3614",9,"dont have to be"
"3615",9,"dont know how many"
"3616",9,"dont know what the"
"3617",9,"dont think i have"
"3618",9,"dont want to do"
"3619",9,"during world war ii"
"3620",9,"enough for me to"
"3621",9,"even though i have"
"3622",9,"every step of the"
"3623",9,"every time i hear"
"3624",9,"far as i know"
"3625",9,"feel like i am"
"3626",9,"find a place to"
"3627",9,"finished with points and"
"3628",9,"first round of the"
"3629",9,"first time i saw"
"3630",9,"follow me on twitter"
"3631",9,"follow us on twitter"
"3632",9,"for a few months"
"3633",9,"for a very long"
"3634",9,"for at least one"
"3635",9,"for coming out to"
"3636",9,"for me and my"
"3637",9,"for me when i"
"3638",9,"for the day i"
"3639",9,"for the ff love"
"3640",9,"for the follow love"
"3641",9,"for the follow the"
"3642",9,"for the foreseeable future"
"3643",9,"for the last two"
"3644",9,"for the past years"
"3645",9,"for the same reason"
"3646",9,"for the united states"
"3647",9,"for what you are"
"3648",9,"for you to get"
"3649",9,"found a way to"
"3650",9,"from am to noon"
"3651",9,"from noon to pm"
"3652",9,"g carbohydrate g fat"
"3653",9,"get back in the"
"3654",9,"get in on the"
"3655",9,"get in the way"
"3656",9,"get my hands on"
"3657",9,"get ready for a"
"3658",9,"get rid of it"
"3659",9,"give me a call"
"3660",9,"glad you liked it"
"3661",9,"glad you liked the"
"3662",9,"go on and on"
"3663",9,"goes a long way"
"3664",9,"going to do a"
"3665",9,"going to get to"
"3666",9,"got off the phone"
