"","sort.n2gramstats..decreasing...T.","last"
"11148",39,"the deep"
"11149",39,"the initial"
"11150",39,"the irish"
"11151",39,"the journey"
"11152",39,"the la"
"11153",39,"the lions"
"11154",39,"the minute"
"11155",39,"the mission"
"11156",39,"the near"
"11157",39,"the northern"
"11158",39,"the oldest"
"11159",39,"the philadelphia"
"11160",39,"the prize"
"11161",39,"the toilet"
"11162",39,"their kids"
"11163",39,"then when"
"11164",39,"there may"
"11165",39,"think hes"
"11166",39,"this before"
"11167",39,"this great"
"11168",39,"three hours"
"11169",39,"through to"
"11170",39,"to dance"
"11171",39,"to hell"
"11172",39,"to investigate"
"11173",39,"to measure"
"11174",39,"to secure"
"11175",39,"to test"
"11176",39,"to track"
"11177",39,"to waste"
"11178",39,"touch with"
"11179",39,"two things"
"11180",39,"u and"
"11181",39,"u are"
"11182",39,"up about"
"11183",39,"up against"
"11184",39,"up is"
"11185",39,"up more"
"11186",39,"us it"
"11187",39,"use and"
"11188",39,"very special"
"11189",39,"victory in"
"11190",39,"wait a"
"11191",39,"wants a"
"11192",39,"was back"
"11193",39,"was playing"
"11194",39,"way down"
"11195",39,"we miss"
"11196",39,"weight loss"
"11197",39,"well known"
"11198",39,"well this"
"11199",39,"whats wrong"
"11200",39,"whether he"
"11201",39,"who got"
"11202",39,"who might"
"11203",39,"why should"
"11204",39,"with about"
"11205",39,"without you"
"11206",39,"women of"
"11207",39,"wondering what"
"11208",39,"words to"
"11209",39,"work done"
"11210",39,"would need"
"11211",39,"yesterday and"
"11212",39,"you next"
"11213",39,"your feet"
"11214",39,"your phone"
"11215",39,"yourself in"
"11216",38,"a bag"
"11217",38,"a cat"
"11218",38,"a court"
"11219",38,"a criminal"
"11220",38,"a crowd"
"11221",38,"a dollar"
"11222",38,"a gorgeous"
"11223",38,"a hint"
"11224",38,"a history"
"11225",38,"a horse"
"11226",38,"a lawyer"
"11227",38,"a level"
"11228",38,"a minor"
"11229",38,"a mix"
"11230",38,"a page"
"11231",38,"a paper"
"11232",38,"a pleasure"
"11233",38,"a portion"
"11234",38,"a shower"
"11235",38,"a situation"
"11236",38,"a smart"
"11237",38,"a wedding"
"11238",38,"about now"
"11239",38,"about one"
"11240",38,"absolutely love"
"11241",38,"act as"
"11242",38,"actually be"
"11243",38,"album is"
"11244",38,"all week"
"11245",38,"an argument"
"11246",38,"an attorney"
"11247",38,"an author"
"11248",38,"an impact"
"11249",38,"and buy"
"11250",38,"and decided"
"11251",38,"and drink"
"11252",38,"and eat"
"11253",38,"and played"
"11254",38,"and soon"
"11255",38,"and sweet"
"11256",38,"april the"
"11257",38,"are gonna"
"11258",38,"are ready"
"11259",38,"are saying"
"11260",38,"are supposed"
"11261",38,"arrested in"
"11262",38,"as those"
"11263",38,"at hand"
"11264",38,"at risk"
"11265",38,"away but"
"11266",38,"be proud"
"11267",38,"be told"
"11268",38,"because it’s"
"11269",38,"been busy"
"11270",38,"being said"
"11271",38,"better not"
"11272",38,"birthday i"
"11273",38,"board member"
"11274",38,"book a"
"11275",38,"book about"
"11276",38,"bright and"
"11277",38,"brown sugar"
"11278",38,"build the"
"11279",38,"building the"
"11280",38,"but hey"
"11281",38,"but why"
"11282",38,"by how"
"11283",38,"by many"
"11284",38,"by percent"
"11285",38,"by what"
"11286",38,"cake and"
"11287",38,"can imagine"
"11288",38,"can look"
"11289",38,"can really"
"11290",38,"can start"
"11291",38,"can think"
"11292",38,"career and"
"11293",38,"case is"
"11294",38,"change it"
"11295",38,"change that"
"11296",38,"club in"
"11297",38,"companies are"
"11298",38,"compete with"
"11299",38,"complete the"
"11300",38,"connection to"
"11301",38,"cook for"
"11302",38,"could only"
"11303",38,"county sheriffs"
"11304",38,"crush on"
"11305",38,"day one"
"11306",38,"definitely not"
"11307",38,"doing some"
"11308",38,"down as"
"11309",38,"eat the"
"11310",38,"eight years"
"11311",38,"enjoy this"
"11312",38,"entering the"
"11313",38,"ever and"
"11314",38,"ever i"
"11315",38,"every morning"
"11316",38,"everyone for"
"11317",38,"everything was"
"11318",38,"face it"
"11319",38,"family has"
"11320",38,"felt the"
"11321",38,"fight the"
"11322",38,"follow for"
"11323",38,"following us"
"11324",38,"for less"
"11325",38,"for public"
"11326",38,"for six"
"11327",38,"founder of"
"11328",38,"free of"
"11329",38,"friday i"
"11330",38,"friend is"
"11331",38,"from school"
"11332",38,"fun in"
"11333",38,"getting it"
"11334",38,"girls and"
"11335",38,"give away"
"11336",38,"give her"
"11337",38,"god the"
"11338",38,"good on"
"11339",38,"gotta go"
"11340",38,"guy and"
"11341",38,"ha i"
"11342",38,"had enough"
"11343",38,"had on"
"11344",38,"has spent"
"11345",38,"have happened"
"11346",38,"have started"
"11347",38,"he likes"
"11348",38,"he who"
"11349",38,"head in"
"11350",38,"hear what"
"11351",38,"heard from"
"11352",38,"help out"
"11353",38,"her heart"
"11354",38,"her so"
"11355",38,"higher education"
"11356",38,"hotel in"
"11357",38,"hours in"
"11358",38,"how will"
"11359",38,"i imagine"
"11360",38,"i remembered"
"11361",38,"i spend"
"11362",38,"in like"
"11363",38,"in months"
"11364",38,"is giving"
"11365",38,"is we"
"11366",38,"issues and"
"11367",38,"it every"
"11368",38,"it good"
"11369",38,"it possible"
"11370",38,"just give"
"11371",38,"knows the"
"11372",38,"late for"
"11373",38,"laugh at"
"11374",38,"lemon juice"
"11375",38,"like him"
"11376",38,"like some"
"11377",38,"line to"
"11378",38,"lined up"
"11379",38,"little while"
"11380",38,"lol so"
"11381",38,"lol thanks"
"11382",38,"look and"
"11383",38,"looking like"
"11384",38,"lose the"
"11385",38,"lost their"
"11386",38,"love ya"
"11387",38,"low and"
"11388",38,"lunch with"
"11389",38,"made him"
"11390",38,"may i"
"11391",38,"maybe they"
"11392",38,"me something"
"11393",38,"mentioned in"
"11394",38,"million and"
"11395",38,"more or"
"11396",38,"music to"
"11397",38,"my grandma"
"11398",38,"my soul"
"11399",38,"my two"
"11400",38,"name was"
"11401",38,"named the"
"11402",38,"no in"
"11403",38,"no to"
"11404",38,"north dakota"
"11405",38,"not easy"
"11406",38,"now there"
"11407",38,"of americans"
"11408",38,"of bed"
"11409",38,"of big"
"11410",38,"of billion"
"11411",38,"of directors"
"11412",38,"of family"
"11413",38,"of fear"
"11414",38,"of ideas"
"11415",38,"of is"
"11416",38,"of little"
"11417",38,"of north"
"11418",38,"officials have"
"11419",38,"on feb"
"11420",38,"one a"
"11421",38,"opening of"
"11422",38,"others i"
"11423",38,"over an"
"11424",38,"over that"
"11425",38,"path to"
"11426",38,"people get"
"11427",38,"pic of"
"11428",38,"played the"
"11429",38,"player and"
"11430",38,"please help"
"11431",38,"position of"
"11432",38,"post office"
"11433",38,"pounds of"
"11434",38,"program and"
"11435",38,"programs and"
"11436",38,"quick to"
"11437",38,"really cool"
"11438",38,"remains a"
"11439",38,"right at"
"11440",38,"rock the"
"11441",38,"room at"
"11442",38,"rt what"
"11443",38,"s i"
"11444",38,"said “we"
"11445",38,"said adding"
"11446",38,"science and"
"11447",38,"search of"
"11448",38,"second quarter"
"11449",38,"see our"
"11450",38,"see why"
"11451",38,"seen this"
"11452",38,"send us"
"11453",38,"series is"
"11454",38,"shot of"
"11455",38,"showed that"
"11456",38,"sign that"
"11457",38,"so dont"
"11458",38,"someone with"
"11459",38,"something different"
"11460",38,"soon the"
"11461",38,"starting in"
"11462",38,"state law"
"11463",38,"stopping by"
"11464",38,"strength and"
"11465",38,"success of"
"11466",38,"suffering from"
"11467",38,"sunday and"
"11468",38,"taken the"
"11469",38,"taking place"
"11470",38,"talk of"
"11471",38,"tampa bay"
"11472",38,"thanks a"
"11473",38,"that feeling"
"11474",38,"that money"
"11475",38,"that or"
"11476",38,"that’s why"
"11477",38,"the apartment"
"11478",38,"the awesome"
"11479",38,"the billion"
"11480",38,"the butter"
"11481",38,"the campus"
"11482",38,"the ceiling"
"11483",38,"the charges"
"11484",38,"the culture"
"11485",38,"the definition"
"11486",38,"the eagles"
"11487",38,"the fruit"
"11488",38,"the governments"
"11489",38,"the labor"
"11490",38,"the march"
"11491",38,"the master"
"11492",38,"the obvious"
"11493",38,"the offense"
"11494",38,"the packers"
"11495",38,"the peace"
"11496",38,"the prime"
"11497",38,"the running"
"11498",38,"the search"
"11499",38,"the settlement"
"11500",38,"the sides"
"11501",38,"the socalled"
"11502",38,"the timbers"
"11503",38,"their hands"
"11504",38,"their heads"
"11505",38,"their jobs"
"11506",38,"them you"
"11507",38,"then go"
"11508",38,"there when"
"11509",38,"they like"
"11510",38,"they went"
"11511",38,"things as"
"11512",38,"this idea"
"11513",38,"this you"
"11514",38,"threat to"
"11515",38,"time has"
"11516",38,"time my"
"11517",38,"to advance"
"11518",38,"to argue"
"11519",38,"to good"
"11520",38,"to limit"
"11521",38,"to question"
"11522",38,"today as"
"11523",38,"tonight to"
"11524",38,"two decades"
"11525",38,"unemployment rate"
"11526",38,"up it"
"11527",38,"ups and"
"11528",38,"us so"
"11529",38,"very best"
"11530",38,"very difficult"
"11531",38,"very soon"
"11532",38,"w a"
"11533",38,"want and"
"11534",38,"want him"
"11535",38,"want this"
"11536",38,"was created"
"11537",38,"was wearing"
"11538",38,"way as"
"11539",38,"we arrived"
"11540",38,"weeks to"
"11541",38,"were arrested"
"11542",38,"were having"
"11543",38,"when in"
"11544",38,"where its"
"11545",38,"while on"
"11546",38,"white sox"
"11547",38,"who didnt"
"11548",38,"who know"
"11549",38,"who played"
"11550",38,"wide receiver"
"11551",38,"willingness to"
"11552",38,"with family"
"11553",38,"with how"
"11554",38,"with whom"
"11555",38,"without being"
"11556",38,"work by"
"11557",38,"work this"
"11558",38,"worked at"
"11559",38,"would look"
"11560",38,"would work"
"11561",38,"written in"
"11562",38,"wrong and"
"11563",38,"you eat"
"11564",38,"you talk"
"11565",38,"you walk"
"11566",38,"your help"
"11567",38,"your job"
"11568",38,"your twitter"
"11569",38,"youre right"
"11570",37,"a budget"
"11571",37,"a corner"
"11572",37,"a drug"
"11573",37,"a guest"
"11574",37,"a legal"
"11575",37,"a mission"
"11576",37,"a musical"
"11577",37,"a nearby"
"11578",37,"a negative"
"11579",37,"a reminder"
"11580",37,"a seat"
"11581",37,"a train"
"11582",37,"“this is"
"11583",37,"about anything"
"11584",37,"about everything"
"11585",37,"across a"
"11586",37,"actually i"
"11587",37,"admit i"
"11588",37,"again on"
"11589",37,"always get"
"11590",37,"am also"
"11591",37,"am really"
"11592",37,"an earlier"
"11593",37,"and federal"
"11594",37,"and half"
"11595",37,"and id"
"11596",37,"and looked"
"11597",37,"and services"
"11598",37,"are able"
"11599",37,"are even"
"11600",37,"are i"
"11601",37,"are running"
"11602",37,"are talking"
"11603",37,"as more"
"11604",37,"asked her"
"11605",37,"attending the"
"11606",37,"attention and"
"11607",37,"baby is"
"11608",37,"back but"
"11609",37,"bad thing"
"11610",37,"be fine"
"11611",37,"be of"
"11612",37,"be our"
"11613",37,"be really"
"11614",37,"be watching"
"11615",37,"because if"
"11616",37,"become an"
"11617",37,"before his"
"11618",37,"belief that"
"11619",37,"big day"
"11620",37,"big east"
"11621",37,"bill that"
"11622",37,"blue and"
"11623",37,"book on"
"11624",37,"book was"
"11625",37,"books on"
"11626",37,"both have"
"11627",37,"brought up"
"11628",37,"but from"
"11629",37,"but had"
"11630",37,"by for"
"11631",37,"cannot wait"
"11632",37,"car in"
"11633",37,"card for"
"11634",37,"carried out"
"11635",37,"case for"
"11636",37,"cause the"
"11637",37,"cause you"
"11638",37,"challenge to"
"11639",37,"choice but"
"11640",37,"claims that"
"11641",37,"clothes and"
"11642",37,"come visit"
"11643",37,"company to"
"11644",37,"contrast to"
"11645",37,"course is"
"11646",37,"course you"
"11647",37,"covered with"
"11648",37,"crazy but"
"11649",37,"decline in"
"11650",37,"democratic party"
"11651",37,"did she"
"11652",37,"district and"
"11653",37,"does she"
"11654",37,"doing anything"
"11655",37,"don’t even"
"11656",37,"down my"
"11657",37,"drinks and"
"11658",37,"everyone had"
"11659",37,"experts say"
"11660",37,"eyes of"
"11661",37,"family to"
"11662",37,"far and"
"11663",37,"features a"
"11664",37,"fell asleep"
"11665",37,"figure it"
"11666",37,"for million"
"11667",37,"for reading"
"11668",37,"fox news"
"11669",37,"fresh and"
"11670",37,"from some"
"11671",37,"games of"
"11672",37,"golf course"
"11673",37,"good friends"
"11674",37,"got all"
"11675",37,"great game"
"11676",37,"guess its"
"11677",37,"guess that"
"11678",37,"guys in"
"11679",37,"has happened"
"11680",37,"has really"
"11681",37,"have many"
"11682",37,"have received"
"11683",37,"have such"
"11684",37,"he tells"
"11685",37,"hell is"
"11686",37,"here if"
"11687",37,"hope we"
"11688",37,"how good"
"11689",37,"however that"
"11690",37,"i once"
"11691",37,"i played"
"11692",37,"if anything"
"11693",37,"if people"
"11694",37,"if thats"
"11695",37,"im also"
"11696",37,"im proud"
"11697",37,"im too"
"11698",37,"important than"
"11699",37,"in brooklyn"
"11700",37,"in ny"
"11701",37,"in question"
"11702",37,"inability to"
"11703",37,"instead the"
"11704",37,"is beautiful"
"11705",37,"is dead"
"11706",37,"is finally"
"11707",37,"is given"
"11708",37,"is required"
"11709",37,"issue with"
"11710",37,"it done"
"11711",37,"it look"
"11712",37,"it oh"
"11713",37,"it take"
"11714",37,"it’s time"
"11715",37,"its already"
"11716",37,"its because"
"11717",37,"joined by"
"11718",37,"just didnt"
"11719",37,"just enough"
"11720",37,"just getting"
"11721",37,"know there"
"11722",37,"leader of"
"11723",37,"leaving a"
"11724",37,"left of"
"11725",37,"links to"
"11726",37,"little things"
"11727",37,"live up"
"11728",37,"loads of"
"11729",37,"lord and"
"11730",37,"love all"
"11731",37,"manager of"
"11732",37,"market is"
"11733",37,"me even"
"11734",37,"me right"
"11735",37,"me who"
"11736",37,"memorial day"
"11737",37,"miss out"
"11738",37,"month for"
"11739",37,"month in"
"11740",37,"months later"
"11741",37,"more but"
"11742",37,"more we"
"11743",37,"moved from"
"11744",37,"music for"
"11745",37,"must say"
"11746",37,"my desk"
"11747",37,"my laptop"
"11748",37,"my number"
"11749",37,"myself for"
"11750",37,"near future"
"11751",37,"new things"
"11752",37,"news that"
"11753",37,"next weekend"
"11754",37,"night that"
"11755",37,"night when"
"11756",37,"no question"
"11757",37,"not happy"
"11758",37,"not seen"
"11759",37,"nothing about"
"11760",37,"of anything"
"11761",37,"of choice"
"11762",37,"of men"
"11763",37,"of natural"
"11764",37,"of small"
"11765",37,"of summer"
"11766",37,"of thing"
"11767",37,"of transportation"
"11768",37,"of where"
"11769",37,"off by"
"11770",37,"offered a"
"11771",37,"on more"
"11772",37,"once more"
"11773",37,"one could"
"11774",37,"one will"
"11775",37,"only been"
"11776",37,"or my"
"11777",37,"passion for"
"11778",37,"patricks day"
"11779",37,"percent and"
"11780",37,"pick the"
"11781",37,"plan that"
"11782",37,"plus a"
"11783",37,"pretty awesome"
"11784",37,"process and"
"11785",37,"put out"
"11786",37,"reach out"
"11787",37,"reached for"
"11788",37,"reason the"
"11789",37,"receive the"
"11790",37,"records and"
"11791",37,"records show"
"11792",37,"restaurant in"
"11793",37,"room is"
"11794",37,"room the"
"11795",37,"runs through"
"11796",37,"sat on"
"11797",37,"scene of"
"11798",37,"send the"
"11799",37,"set off"
"11800",37,"share your"
"11801",37,"she added"
"11802",37,"shouldnt have"
"11803",37,"show for"
"11804",37,"show it"
"11805",37,"show of"
"11806",37,"skills and"
"11807",37,"slice of"
"11808",37,"smile on"
"11809",37,"so please"
"11810",37,"something so"
"11811",37,"spending the"
"11812",37,"spent on"
"11813",37,"spring is"
"11814",37,"st paul"
"11815",37,"start in"
"11816",37,"started on"
"11817",37,"starting with"
"11818",37,"state has"
"11819",37,"stay with"
"11820",37,"still there"
"11821",37,"still trying"
"11822",37,"sure its"
"11823",37,"swear i"
"11824",37,"taking care"
"11825",37,"teams in"
